dni_medico,nombre_especialidad
95303021,Especialidad_656
94944783,Especialidad_9
62198640,Especialidad_246
29412507,Especialidad_718
73281722,Especialidad_687
57297044,Especialidad_749
12777004,Especialidad_717
64474103,Especialidad_832
52713713,Especialidad_399
31446843,Especialidad_936
33974308,Especialidad_565
62585037,Especialidad_905
23877975,Especialidad_122
98108799,Especialidad_101
12687979,Especialidad_747
91556620,Especialidad_31
39607472,Especialidad_663
66940733,Especialidad_739
61400780,Especialidad_585
68690490,Especialidad_226
22748245,Especialidad_216
84869392,Especialidad_755
72575546,Especialidad_273
65533070,Especialidad_250
85411013,Especialidad_229
24915178,Especialidad_119
60198319,Especialidad_526
37438814,Especialidad_118
61875156,Especialidad_355
46694878,Especialidad_172
10316103,Especialidad_65
84502399,Especialidad_975
96199666,Especialidad_479
66216106,Especialidad_523
36438578,Especialidad_366
34857038,Especialidad_962
49411285,Especialidad_263
34689815,Especialidad_211
72913841,Especialidad_745
61896973,Especialidad_131
88029747,Especialidad_996
47827437,Especialidad_496
48104153,Especialidad_774
72541630,Especialidad_346
29562342,Especialidad_297
90488019,Especialidad_401
50828655,Especialidad_686
79196225,Especialidad_283
83098209,Especialidad_558
67564670,Especialidad_627
37408969,Especialidad_373
46950358,Especialidad_495
88905432,Especialidad_273
40431347,Especialidad_930
47461003,Especialidad_854
27005615,Especialidad_39
81812736,Especialidad_778
31181483,Especialidad_576
25232510,Especialidad_562
35350957,Especialidad_443
54109523,Especialidad_383
77249512,Especialidad_306
10835883,Especialidad_83
94741767,Especialidad_409
92315668,Especialidad_539
58866386,Especialidad_953
86032049,Especialidad_645
95131898,Especialidad_982
79988597,Especialidad_253
69011417,Especialidad_659
65169494,Especialidad_273
79965602,Especialidad_773
41846295,Especialidad_164
79318862,Especialidad_283
59819875,Especialidad_227
34499401,Especialidad_277
22321387,Especialidad_784
76715418,Especialidad_756
62617766,Especialidad_252
58376574,Especialidad_687
84149936,Especialidad_405
78679589,Especialidad_556
46746101,Especialidad_364
68123840,Especialidad_740
70262091,Especialidad_122
40238875,Especialidad_123
73746103,Especialidad_758
41054545,Especialidad_302
93008898,Especialidad_755
88985765,Especialidad_729
20868783,Especialidad_822
90059694,Especialidad_341
97449206,Especialidad_267
21254705,Especialidad_161
34708437,Especialidad_829
48795623,Especialidad_632
78081771,Especialidad_469
64238523,Especialidad_79
92235578,Especialidad_203
46559987,Especialidad_584
81484206,Especialidad_596
90320036,Especialidad_252
96479570,Especialidad_314
79332274,Especialidad_644
85508396,Especialidad_231
14615846,Especialidad_99
83043564,Especialidad_61
19424400,Especialidad_30
90938926,Especialidad_340
41226794,Especialidad_767
21401246,Especialidad_31
66729331,Especialidad_425
11550386,Especialidad_178
97611818,Especialidad_226
28481955,Especialidad_916
87543117,Especialidad_196
24388437,Especialidad_262
88750038,Especialidad_954
97428069,Especialidad_52
84364192,Especialidad_838
50932413,Especialidad_485
18514680,Especialidad_54
71771050,Especialidad_844
89734504,Especialidad_68
41215576,Especialidad_182
28071765,Especialidad_525
93938859,Especialidad_423
64675239,Especialidad_109
16182440,Especialidad_71
85091687,Especialidad_751
58866386,Especialidad_855
91609011,Especialidad_826
37252101,Especialidad_373
92235159,Especialidad_310
70263520,Especialidad_294
76561954,Especialidad_394
31717314,Especialidad_686
56781502,Especialidad_793
20011572,Especialidad_115
72738273,Especialidad_15
12415330,Especialidad_436
76302671,Especialidad_620
16251321,Especialidad_1000
98093735,Especialidad_630
79645701,Especialidad_456
37913957,Especialidad_913
30325913,Especialidad_165
46654135,Especialidad_136
70263520,Especialidad_38
70559008,Especialidad_691
94258530,Especialidad_590
58548740,Especialidad_52
62772756,Especialidad_524
50687201,Especialidad_295
87795151,Especialidad_195
99338387,Especialidad_542
82709161,Especialidad_136
78818975,Especialidad_566
85191252,Especialidad_451
16084473,Especialidad_487
51878423,Especialidad_339
99053163,Especialidad_997
79807121,Especialidad_237
39001597,Especialidad_615
96669302,Especialidad_816
10412117,Especialidad_9
74524244,Especialidad_669
11717851,Especialidad_226
24362812,Especialidad_288
87118962,Especialidad_257
70284858,Especialidad_671
74669299,Especialidad_216
63698300,Especialidad_454
68020670,Especialidad_168
90673355,Especialidad_329
75891432,Especialidad_653
63856690,Especialidad_691
73990475,Especialidad_531
71127845,Especialidad_438
67244851,Especialidad_774
19623454,Especialidad_816
83513549,Especialidad_505
54995859,Especialidad_700
28696230,Especialidad_120
96018683,Especialidad_833
12152454,Especialidad_219
60531349,Especialidad_905
65605303,Especialidad_592
98018164,Especialidad_651
92807987,Especialidad_933
91242338,Especialidad_28
54542004,Especialidad_618
55761046,Especialidad_964
79387702,Especialidad_931
14869351,Especialidad_877
32574918,Especialidad_896
32255527,Especialidad_409
66301226,Especialidad_691
11740206,Especialidad_728
11047616,Especialidad_366
38777134,Especialidad_702
76617901,Especialidad_687
35091763,Especialidad_572
18412811,Especialidad_25
98380512,Especialidad_967
71156872,Especialidad_914
31181483,Especialidad_195
23383183,Especialidad_419
74969980,Especialidad_787
62304714,Especialidad_301
76807287,Especialidad_318
88832727,Especialidad_624
12698717,Especialidad_302
60871318,Especialidad_99
55527331,Especialidad_866
73416397,Especialidad_750
98289837,Especialidad_285
44534263,Especialidad_711
12242962,Especialidad_544
75821121,Especialidad_477
47195323,Especialidad_40
63474641,Especialidad_874
62612943,Especialidad_871
70559008,Especialidad_638
66096993,Especialidad_210
72974510,Especialidad_377
74006417,Especialidad_863
95448441,Especialidad_143
72575123,Especialidad_318
97867097,Especialidad_784
86169527,Especialidad_26
36528804,Especialidad_77
76574051,Especialidad_984
55247236,Especialidad_123
82839463,Especialidad_34
86507023,Especialidad_901
21446773,Especialidad_225
46859749,Especialidad_111
71715220,Especialidad_687
72924294,Especialidad_113
35017177,Especialidad_475
43066014,Especialidad_57
36140077,Especialidad_617
24536078,Especialidad_95
89595889,Especialidad_836
75290739,Especialidad_366
27376709,Especialidad_137
24965659,Especialidad_22
41748240,Especialidad_944
87932286,Especialidad_368
47406897,Especialidad_505
70831008,Especialidad_368
29752882,Especialidad_149
64110817,Especialidad_181
98129467,Especialidad_292
47983692,Especialidad_34
83113641,Especialidad_200
38319994,Especialidad_333
24242780,Especialidad_520
97685928,Especialidad_229
76807287,Especialidad_122
80334045,Especialidad_451
40248980,Especialidad_186
69321490,Especialidad_467
56488953,Especialidad_557
40527344,Especialidad_771
37029526,Especialidad_184
80210681,Especialidad_744
81420408,Especialidad_674
96357738,Especialidad_791
38017993,Especialidad_720
18648974,Especialidad_57
38576755,Especialidad_223
61016191,Especialidad_512
56488953,Especialidad_37
77067561,Especialidad_893
33944005,Especialidad_258
26187686,Especialidad_483
64819398,Especialidad_356
77550095,Especialidad_67
99880472,Especialidad_689
73421348,Especialidad_65
92480525,Especialidad_637
61222212,Especialidad_399
17603348,Especialidad_965
91795491,Especialidad_762
71829882,Especialidad_681
15794881,Especialidad_517
75092543,Especialidad_22
66171310,Especialidad_755
41465056,Especialidad_852
91814850,Especialidad_408
70796292,Especialidad_717
61938914,Especialidad_222
87118962,Especialidad_585
44749991,Especialidad_362
71528563,Especialidad_478
14381203,Especialidad_954
53615763,Especialidad_464
22613554,Especialidad_425
62934014,Especialidad_993
13229839,Especialidad_86
19640926,Especialidad_460
18926168,Especialidad_598
78736861,Especialidad_140
85674403,Especialidad_303
55488316,Especialidad_882
50758054,Especialidad_461
73698216,Especialidad_60
32724352,Especialidad_699
44008646,Especialidad_757
39217759,Especialidad_786
96675482,Especialidad_991
79473667,Especialidad_371
52045453,Especialidad_159
36162430,Especialidad_662
42780110,Especialidad_640
60742996,Especialidad_432
20939991,Especialidad_180
60566725,Especialidad_450
65885036,Especialidad_832
14106376,Especialidad_275
98293352,Especialidad_260
37961994,Especialidad_507
95908729,Especialidad_524
87639099,Especialidad_597
97832021,Especialidad_295
91330851,Especialidad_981
33568123,Especialidad_418
29091461,Especialidad_478
81267893,Especialidad_206
44563709,Especialidad_754
17887674,Especialidad_184
98321899,Especialidad_397
17707777,Especialidad_788
21934360,Especialidad_73
47966671,Especialidad_959
76554983,Especialidad_105
48164380,Especialidad_546
15832069,Especialidad_438
57464867,Especialidad_531
50561075,Especialidad_755
98710194,Especialidad_64
54122383,Especialidad_990
88116491,Especialidad_198
57814431,Especialidad_420
37921983,Especialidad_932
14432665,Especialidad_873
68301411,Especialidad_747
41741570,Especialidad_559
14415288,Especialidad_817
11084368,Especialidad_504
88905432,Especialidad_456
21182255,Especialidad_18
27405741,Especialidad_735
84231892,Especialidad_540
13463481,Especialidad_198
68385024,Especialidad_408
97060995,Especialidad_737
28748558,Especialidad_220
44448159,Especialidad_451
66415261,Especialidad_660
61557729,Especialidad_685
19146224,Especialidad_772
15861448,Especialidad_406
59654895,Especialidad_297
73072803,Especialidad_312
39100252,Especialidad_731
62032480,Especialidad_436
47639407,Especialidad_169
72892497,Especialidad_438
95173446,Especialidad_457
39952295,Especialidad_522
91322149,Especialidad_115
15832069,Especialidad_203
36646993,Especialidad_83
19705823,Especialidad_641
27552149,Especialidad_941
19849494,Especialidad_443
35091763,Especialidad_639
29509712,Especialidad_616
58400257,Especialidad_737
53243573,Especialidad_79
16998416,Especialidad_187
75356101,Especialidad_655
85074197,Especialidad_319
78295077,Especialidad_562
59565499,Especialidad_98
64110817,Especialidad_232
77395723,Especialidad_337
65334371,Especialidad_321
77096331,Especialidad_365
69798636,Especialidad_370
89881070,Especialidad_876
34536358,Especialidad_802
92008663,Especialidad_825
14284589,Especialidad_121
61144786,Especialidad_539
48985166,Especialidad_41
45259041,Especialidad_267
71249428,Especialidad_898
25681372,Especialidad_413
31652964,Especialidad_874
70306995,Especialidad_842
62277670,Especialidad_964
14356356,Especialidad_22
21838678,Especialidad_460
12263485,Especialidad_30
59925902,Especialidad_489
34159995,Especialidad_420
50669869,Especialidad_585
60262585,Especialidad_295
15117517,Especialidad_565
62644307,Especialidad_222
87721307,Especialidad_44
44933313,Especialidad_734
35783557,Especialidad_43
80253281,Especialidad_576
66267061,Especialidad_497
52992402,Especialidad_813
85314416,Especialidad_100
69929784,Especialidad_999
24518361,Especialidad_710
48172495,Especialidad_662
78016155,Especialidad_383
35277817,Especialidad_655
30690839,Especialidad_112
97346068,Especialidad_235
17119238,Especialidad_406
62261200,Especialidad_24
10425249,Especialidad_913
77867373,Especialidad_635
14362985,Especialidad_434
41102936,Especialidad_135
31155491,Especialidad_733
67754918,Especialidad_642
84445398,Especialidad_996
27098082,Especialidad_863
37131541,Especialidad_868
44475846,Especialidad_413
78984835,Especialidad_643
83322685,Especialidad_174
74558451,Especialidad_194
18511595,Especialidad_302
57937532,Especialidad_604
94917043,Especialidad_371
70369147,Especialidad_381
42401848,Especialidad_979
20711761,Especialidad_684
65816885,Especialidad_639
22253585,Especialidad_34
56622245,Especialidad_839
87856276,Especialidad_72
67030293,Especialidad_19
53034958,Especialidad_312
78760907,Especialidad_548
22460930,Especialidad_417
77608168,Especialidad_112
62840318,Especialidad_688
98108799,Especialidad_868
75138584,Especialidad_224
91128584,Especialidad_661
99523175,Especialidad_177
89448610,Especialidad_721
51760131,Especialidad_511
19197288,Especialidad_336
30220407,Especialidad_859
11878334,Especialidad_718
81249088,Especialidad_124
14942618,Especialidad_259
11346832,Especialidad_976
37643302,Especialidad_842
75705207,Especialidad_488
46559987,Especialidad_389
24824112,Especialidad_582
32022172,Especialidad_388
63770377,Especialidad_484
46449340,Especialidad_45
23858582,Especialidad_185
79080226,Especialidad_80
72612447,Especialidad_879
82944188,Especialidad_249
82612723,Especialidad_146
89558036,Especialidad_240
13619237,Especialidad_567
34901927,Especialidad_18
99385281,Especialidad_3
34692084,Especialidad_55
46421805,Especialidad_985
91508170,Especialidad_828
26902496,Especialidad_667
49743015,Especialidad_503
11954427,Especialidad_605
94944783,Especialidad_224
39854735,Especialidad_729
29558834,Especialidad_431
73990734,Especialidad_950
56287226,Especialidad_459
33712854,Especialidad_163
80687214,Especialidad_401
45755245,Especialidad_238
31629409,Especialidad_4
66319987,Especialidad_565
98427886,Especialidad_908
15394868,Especialidad_196
54578142,Especialidad_546
40815745,Especialidad_64
43037575,Especialidad_474
31346162,Especialidad_805
40141220,Especialidad_783
91068868,Especialidad_348
20549963,Especialidad_636
78667403,Especialidad_165
37345232,Especialidad_552
38666613,Especialidad_951
68448222,Especialidad_538
95171340,Especialidad_506
12478082,Especialidad_134
36530791,Especialidad_68
22055203,Especialidad_823
65862262,Especialidad_112
93380102,Especialidad_421
10690118,Especialidad_752
18152596,Especialidad_193
40932158,Especialidad_363
69153229,Especialidad_938
78785914,Especialidad_982
56879049,Especialidad_146
85553678,Especialidad_802
32143820,Especialidad_148
26108375,Especialidad_813
42780110,Especialidad_999
69049410,Especialidad_204
73183908,Especialidad_55
73740122,Especialidad_256
89581202,Especialidad_289
53237232,Especialidad_345
21832829,Especialidad_520
31837105,Especialidad_331
46846033,Especialidad_790
35756539,Especialidad_800
32575827,Especialidad_682
45947506,Especialidad_815
65815002,Especialidad_162
71318365,Especialidad_725
49237452,Especialidad_355
40300452,Especialidad_759
12737379,Especialidad_279
41856502,Especialidad_103
24583471,Especialidad_830
54940133,Especialidad_502
78760907,Especialidad_947
90774231,Especialidad_261
50511400,Especialidad_897
18086364,Especialidad_898
66921736,Especialidad_249
45085412,Especialidad_186
72709940,Especialidad_535
48520124,Especialidad_850
21937427,Especialidad_734
95984860,Especialidad_732
69244095,Especialidad_573
37894944,Especialidad_271
57101758,Especialidad_134
89431712,Especialidad_283
55960877,Especialidad_262
32532221,Especialidad_501
92013103,Especialidad_671
79369106,Especialidad_563
82319605,Especialidad_882
57657332,Especialidad_433
37212836,Especialidad_596
44778695,Especialidad_437
95994128,Especialidad_141
33712854,Especialidad_827
71442799,Especialidad_679
39894419,Especialidad_457
24050880,Especialidad_12
80395665,Especialidad_242
70882521,Especialidad_902
95198748,Especialidad_840
95072223,Especialidad_493
41240727,Especialidad_576
82497720,Especialidad_361
33790234,Especialidad_277
79117417,Especialidad_478
82679581,Especialidad_303
38731717,Especialidad_429
83083777,Especialidad_436
21284582,Especialidad_460
57593572,Especialidad_821
66384688,Especialidad_530
25681372,Especialidad_291
21793435,Especialidad_628
57999752,Especialidad_868
53793137,Especialidad_880
84839536,Especialidad_812
12039776,Especialidad_620
69929784,Especialidad_887
66039861,Especialidad_131
41491179,Especialidad_587
12811103,Especialidad_274
57433636,Especialidad_598
25595118,Especialidad_705
37182668,Especialidad_644
31177118,Especialidad_540
71249428,Especialidad_764
73972286,Especialidad_98
91556620,Especialidad_464
97807796,Especialidad_277
34228276,Especialidad_559
19105310,Especialidad_833
59081496,Especialidad_40
51955004,Especialidad_874
59065072,Especialidad_669
46491879,Especialidad_225
73894059,Especialidad_553
89977701,Especialidad_658
51955004,Especialidad_915
22125380,Especialidad_764
93189599,Especialidad_117
17143997,Especialidad_238
88739083,Especialidad_229
13149862,Especialidad_674
67418322,Especialidad_756
47053417,Especialidad_41
28481955,Especialidad_243
35194282,Especialidad_688
27375067,Especialidad_474
27545503,Especialidad_764
60276817,Especialidad_330
93656932,Especialidad_916
23852126,Especialidad_893
83682579,Especialidad_894
91492054,Especialidad_442
94728364,Especialidad_497
14237102,Especialidad_295
10477621,Especialidad_80
29211472,Especialidad_994
15260110,Especialidad_626
37095883,Especialidad_110
66940733,Especialidad_908
57879022,Especialidad_53
15794881,Especialidad_179
31629409,Especialidad_45
20920891,Especialidad_621
83723684,Especialidad_88
70891934,Especialidad_202
47913434,Especialidad_91
42056788,Especialidad_872
74363454,Especialidad_74
13730251,Especialidad_790
98893334,Especialidad_789
67650119,Especialidad_380
97981295,Especialidad_991
51026460,Especialidad_194
20355041,Especialidad_300
40517751,Especialidad_468
64438632,Especialidad_697
24802296,Especialidad_414
65152555,Especialidad_753
39169524,Especialidad_347
99370091,Especialidad_48
97060995,Especialidad_128
57999752,Especialidad_416
50419833,Especialidad_14
16740766,Especialidad_673
82161674,Especialidad_166
22675411,Especialidad_761
59778294,Especialidad_87
74663768,Especialidad_253
40925094,Especialidad_801
15006024,Especialidad_952
65340823,Especialidad_292
36011660,Especialidad_351
83275153,Especialidad_792
82594480,Especialidad_383
91895450,Especialidad_617
57455948,Especialidad_946
58732498,Especialidad_996
65863667,Especialidad_792
98075446,Especialidad_359
84499134,Especialidad_530
67004647,Especialidad_949
72846115,Especialidad_789
66798667,Especialidad_363
47640304,Especialidad_703
91457443,Especialidad_601
64797500,Especialidad_453
81915045,Especialidad_487
55527331,Especialidad_964
74363454,Especialidad_866
63299525,Especialidad_106
52846980,Especialidad_424
67809955,Especialidad_180
79955567,Especialidad_418
38625167,Especialidad_3
92940766,Especialidad_471
99516421,Especialidad_361
42581221,Especialidad_354
41817800,Especialidad_413
85476497,Especialidad_202
64857996,Especialidad_205
53467467,Especialidad_481
91908445,Especialidad_690
73278460,Especialidad_968
51282807,Especialidad_841
90235624,Especialidad_214
91606627,Especialidad_577
94863141,Especialidad_414
45890894,Especialidad_881
30440524,Especialidad_564
54086096,Especialidad_801
27129175,Especialidad_723
69463519,Especialidad_67
90593667,Especialidad_341
88071582,Especialidad_875
97947285,Especialidad_350
10430042,Especialidad_554
33170620,Especialidad_571
59781814,Especialidad_806
82612723,Especialidad_927
53786962,Especialidad_836
53308255,Especialidad_801
35432936,Especialidad_661
91783145,Especialidad_15
52445801,Especialidad_809
52398694,Especialidad_228
17252601,Especialidad_130
53793137,Especialidad_215
68503253,Especialidad_823
25089781,Especialidad_168
33623529,Especialidad_806
56800803,Especialidad_535
19441106,Especialidad_330
51908882,Especialidad_66
18395716,Especialidad_534
37582310,Especialidad_368
63555487,Especialidad_613
68694175,Especialidad_909
22750605,Especialidad_620
46162434,Especialidad_41
68393377,Especialidad_759
88981213,Especialidad_159
57843418,Especialidad_510
75700613,Especialidad_303
11237126,Especialidad_733
61189291,Especialidad_881
29779804,Especialidad_840
94430827,Especialidad_65
90287795,Especialidad_271
68303430,Especialidad_185
55950117,Especialidad_51
92157633,Especialidad_72
55186423,Especialidad_95
94491581,Especialidad_423
72081718,Especialidad_966
28838427,Especialidad_788
91247627,Especialidad_167
91556620,Especialidad_638
98804040,Especialidad_262
39221593,Especialidad_594
60890732,Especialidad_42
90845338,Especialidad_1000
40300452,Especialidad_434
37128133,Especialidad_509
19393583,Especialidad_844
52375933,Especialidad_295
37172406,Especialidad_892
66297579,Especialidad_506
39380283,Especialidad_811
57494357,Especialidad_989
49553159,Especialidad_490
30406187,Especialidad_901
98796380,Especialidad_379
44046931,Especialidad_115
51474102,Especialidad_507
76870843,Especialidad_717
61598032,Especialidad_807
29495334,Especialidad_558
86530538,Especialidad_820
30495342,Especialidad_734
37128133,Especialidad_366
42782160,Especialidad_187
20711761,Especialidad_977
40788968,Especialidad_663
90593667,Especialidad_669
44763664,Especialidad_878
58063160,Especialidad_710
35522396,Especialidad_209
66929997,Especialidad_176
16122182,Especialidad_105
69417333,Especialidad_239
17012871,Especialidad_204
68505882,Especialidad_255
67775175,Especialidad_416
35034869,Especialidad_277
67067579,Especialidad_513
85811670,Especialidad_201
32138007,Especialidad_789
33090868,Especialidad_312
92092801,Especialidad_81
95590694,Especialidad_41
45220972,Especialidad_124
10174261,Especialidad_591
93242221,Especialidad_790
20029101,Especialidad_285
66556145,Especialidad_325
59524906,Especialidad_89
71127845,Especialidad_193
29721668,Especialidad_214
67971611,Especialidad_537
91921942,Especialidad_557
99611106,Especialidad_107
37345232,Especialidad_460
72473589,Especialidad_948
35412487,Especialidad_650
76189641,Especialidad_559
93768248,Especialidad_863
17624694,Especialidad_867
70998812,Especialidad_673
53490571,Especialidad_772
44798338,Especialidad_276
71972257,Especialidad_943
59486095,Especialidad_39
59654895,Especialidad_771
80808223,Especialidad_299
68690490,Especialidad_934
12737379,Especialidad_547
84540152,Especialidad_713
20549024,Especialidad_20
85660435,Especialidad_890
20044837,Especialidad_636
24212797,Especialidad_586
11878334,Especialidad_559
46456698,Especialidad_636
66751344,Especialidad_591
53237232,Especialidad_504
31652964,Especialidad_915
57831397,Especialidad_503
72775159,Especialidad_815
20916217,Especialidad_996
83810443,Especialidad_913
32405668,Especialidad_261
60548002,Especialidad_843
16984350,Especialidad_811
82631566,Especialidad_738
91899991,Especialidad_298
48265592,Especialidad_321
91604862,Especialidad_731
71397416,Especialidad_351
28416399,Especialidad_769
20355041,Especialidad_891
61962988,Especialidad_76
50461818,Especialidad_282
50821542,Especialidad_539
98129467,Especialidad_881
32601833,Especialidad_747
62355635,Especialidad_489
76151668,Especialidad_721
61011600,Especialidad_168
57873407,Especialidad_691
36287941,Especialidad_11
53439272,Especialidad_673
42697616,Especialidad_281
21097694,Especialidad_835
40711357,Especialidad_657
60471530,Especialidad_246
91965193,Especialidad_452
17603472,Especialidad_780
52653106,Especialidad_460
76973036,Especialidad_945
14106376,Especialidad_208
64470977,Especialidad_793
50581005,Especialidad_259
11064116,Especialidad_17
20364633,Especialidad_227
66160341,Especialidad_839
87131003,Especialidad_466
88499701,Especialidad_442
97060995,Especialidad_175
84569744,Especialidad_236
20062076,Especialidad_281
45046772,Especialidad_612
21042802,Especialidad_151
96075071,Especialidad_680
21333264,Especialidad_659
65875582,Especialidad_330
12996257,Especialidad_926
47426068,Especialidad_963
10319779,Especialidad_565
42325602,Especialidad_246
25962638,Especialidad_556
50687071,Especialidad_909
79225302,Especialidad_807
37567577,Especialidad_563
55776881,Especialidad_975
51610910,Especialidad_470
28202890,Especialidad_543
83922270,Especialidad_498
21368120,Especialidad_289
39659899,Especialidad_786
83264352,Especialidad_791
83625148,Especialidad_68
95158209,Especialidad_305
29190303,Especialidad_486
36668329,Especialidad_70
22322260,Especialidad_587
91158618,Especialidad_849
88602944,Especialidad_274
80457538,Especialidad_31
52169116,Especialidad_521
82790755,Especialidad_542
13504553,Especialidad_158
35813545,Especialidad_263
88880413,Especialidad_785
95068388,Especialidad_793
85011690,Especialidad_7
65443080,Especialidad_28
52606944,Especialidad_278
46834041,Especialidad_496
61105777,Especialidad_798
41060395,Especialidad_417
57077315,Especialidad_911
62392544,Especialidad_658
94114952,Especialidad_840
92279659,Especialidad_867
28326504,Especialidad_644
45737181,Especialidad_953
65865094,Especialidad_569
85187290,Especialidad_225
61441660,Especialidad_50
30701955,Especialidad_100
36738840,Especialidad_799
63736585,Especialidad_714
24730596,Especialidad_430
39654340,Especialidad_394
85204822,Especialidad_379
70278617,Especialidad_462
26906427,Especialidad_362
77989966,Especialidad_638
94769665,Especialidad_898
63280767,Especialidad_333
31622352,Especialidad_880
37103762,Especialidad_448
54156073,Especialidad_267
67014703,Especialidad_680
68911922,Especialidad_439
52598774,Especialidad_76
18670355,Especialidad_738
83435532,Especialidad_518
40479210,Especialidad_280
64743383,Especialidad_393
57923530,Especialidad_311
84599418,Especialidad_177
95415591,Especialidad_930
62304714,Especialidad_779
35899510,Especialidad_777
83509113,Especialidad_620
69244193,Especialidad_282
81839848,Especialidad_910
36946671,Especialidad_236
13571511,Especialidad_586
43391271,Especialidad_885
86822081,Especialidad_137
66065793,Especialidad_470
78446505,Especialidad_493
46859749,Especialidad_898
31155491,Especialidad_160
64877463,Especialidad_674
36988038,Especialidad_800
95303021,Especialidad_228
85172272,Especialidad_480
22321387,Especialidad_899
59168787,Especialidad_757
62878940,Especialidad_470
33291782,Especialidad_585
94068638,Especialidad_320
93214521,Especialidad_398
71799282,Especialidad_180
89841096,Especialidad_642
97786388,Especialidad_120
89025188,Especialidad_197
48862610,Especialidad_655
35112023,Especialidad_919
15967066,Especialidad_614
66930274,Especialidad_154
91011641,Especialidad_463
63677766,Especialidad_327
63857179,Especialidad_728
51108424,Especialidad_471
75772279,Especialidad_1000
40895030,Especialidad_736
76465320,Especialidad_432
33673468,Especialidad_962
84317229,Especialidad_850
40919335,Especialidad_365
96898926,Especialidad_842
58460073,Especialidad_671
10588728,Especialidad_122
37682389,Especialidad_429
97566029,Especialidad_10
42090396,Especialidad_713
27553671,Especialidad_155
56210666,Especialidad_989
32601833,Especialidad_354
10412117,Especialidad_703
15713300,Especialidad_695
73479736,Especialidad_267
22780545,Especialidad_632
64072634,Especialidad_708
30700283,Especialidad_253
53911756,Especialidad_275
41432179,Especialidad_76
37311000,Especialidad_653
64177033,Especialidad_416
32137203,Especialidad_29
86484989,Especialidad_533
61624881,Especialidad_799
39837927,Especialidad_272
83550649,Especialidad_544
74003505,Especialidad_188
65869385,Especialidad_508
87687114,Especialidad_935
56630623,Especialidad_292
69728878,Especialidad_154
27500654,Especialidad_511
20128594,Especialidad_321
97698382,Especialidad_613
86143962,Especialidad_717
44492876,Especialidad_574
73939388,Especialidad_280
71959591,Especialidad_963
22637719,Especialidad_942
21258633,Especialidad_435
91690821,Especialidad_203
39096095,Especialidad_738
23936580,Especialidad_719
14313702,Especialidad_30
96327720,Especialidad_7
37131541,Especialidad_214
19346046,Especialidad_594
85676787,Especialidad_530
76561954,Especialidad_593
57273775,Especialidad_996
18311455,Especialidad_888
32876728,Especialidad_561
92493586,Especialidad_998
36418794,Especialidad_842
94765644,Especialidad_745
93539209,Especialidad_157
69033111,Especialidad_664
25702314,Especialidad_487
25907879,Especialidad_635
61462878,Especialidad_91
84275995,Especialidad_617
48860751,Especialidad_263
79059985,Especialidad_650
34228276,Especialidad_3
64474103,Especialidad_128
11316303,Especialidad_993
98960032,Especialidad_308
69798636,Especialidad_50
13571050,Especialidad_666
49694539,Especialidad_574
98977479,Especialidad_979
57595826,Especialidad_166
65465637,Especialidad_612
92943531,Especialidad_731
11420348,Especialidad_549
56918308,Especialidad_931
85475729,Especialidad_724
94924124,Especialidad_361
57655431,Especialidad_407
37147843,Especialidad_228
42813629,Especialidad_783
98854201,Especialidad_234
12593474,Especialidad_833
66596624,Especialidad_484
67878321,Especialidad_948
55037857,Especialidad_864
14035113,Especialidad_478
32910151,Especialidad_772
53615763,Especialidad_881
97832389,Especialidad_187
25907879,Especialidad_329
43998797,Especialidad_551
81637519,Especialidad_811
39753138,Especialidad_559
54399783,Especialidad_457
60151309,Especialidad_665
65465637,Especialidad_583
87030334,Especialidad_268
25402616,Especialidad_570
41060395,Especialidad_49
26005514,Especialidad_226
26404519,Especialidad_695
23892005,Especialidad_405
25447248,Especialidad_520
59506871,Especialidad_718
77197054,Especialidad_583
68633619,Especialidad_70
77215162,Especialidad_396
65763470,Especialidad_615
35733081,Especialidad_37
61842211,Especialidad_721
91457443,Especialidad_759
74096689,Especialidad_440
53404934,Especialidad_605
79636733,Especialidad_70
24531194,Especialidad_962
48860751,Especialidad_269
60731763,Especialidad_920
35227696,Especialidad_956
71055836,Especialidad_516
40159083,Especialidad_690
69672783,Especialidad_826
47786242,Especialidad_640
99385281,Especialidad_710
58953940,Especialidad_213
49036184,Especialidad_205
48394702,Especialidad_89
97942193,Especialidad_71
31479430,Especialidad_656
17473041,Especialidad_95
51904072,Especialidad_253
21104381,Especialidad_37
12700734,Especialidad_162
23664953,Especialidad_862
36835820,Especialidad_167
10474107,Especialidad_510
66469806,Especialidad_656
33623529,Especialidad_924
43499907,Especialidad_225
44458601,Especialidad_303
67804020,Especialidad_133
18628183,Especialidad_677
94978463,Especialidad_820
80814151,Especialidad_628
43077130,Especialidad_806
54808547,Especialidad_37
33040335,Especialidad_690
57103775,Especialidad_113
85959566,Especialidad_248
86964855,Especialidad_514
35599869,Especialidad_419
72554411,Especialidad_9
35415179,Especialidad_264
93743245,Especialidad_417
27693244,Especialidad_489
21116588,Especialidad_393
82839463,Especialidad_900
76961366,Especialidad_46
77649790,Especialidad_585
36032250,Especialidad_503
90481331,Especialidad_27
27521644,Especialidad_972
37852281,Especialidad_181
98710194,Especialidad_850
65497357,Especialidad_987
88597771,Especialidad_721
95979370,Especialidad_87
91330851,Especialidad_875
82383256,Especialidad_54
49743015,Especialidad_615
