dni_medico,nombre_especialidad
78934515,Especialidad_3627
34269517,Especialidad_2800
23204537,Especialidad_3081
16141443,Especialidad_6283
89165974,Especialidad_1967
55533616,Especialidad_1654
84076312,Especialidad_6120
42686752,Especialidad_6179
52517058,Especialidad_2334
56676569,Especialidad_6496
31994322,Especialidad_7915
79940141,Especialidad_374
58720832,Especialidad_4354
20553192,Especialidad_5828
98408317,Especialidad_4486
10660705,Especialidad_1352
66118063,Especialidad_2952
91450901,Especialidad_9955
97931618,Especialidad_6301
22590393,Especialidad_3836
39751656,Especialidad_5942
96952418,Especialidad_5888
54044140,Especialidad_3976
78765308,Especialidad_7064
57944000,Especialidad_8521
61235955,Especialidad_7698
10978901,Especialidad_7868
19513178,Especialidad_3275
70334941,Especialidad_676
25075864,Especialidad_9430
99514946,Especialidad_7714
20838369,Especialidad_2901
63460478,Especialidad_3899
53569661,Especialidad_2088
41412971,Especialidad_2085
73088121,Especialidad_5121
40083118,Especialidad_2381
41794600,Especialidad_7319
70995669,Especialidad_9839
90346970,Especialidad_2100
44130490,Especialidad_129
93255678,Especialidad_7672
27868275,Especialidad_9166
89683940,Especialidad_4941
56283499,Especialidad_7403
27473225,Especialidad_3093
38334882,Especialidad_6594
50039135,Especialidad_4355
33365978,Especialidad_5068
79275355,Especialidad_607
25481808,Especialidad_953
36054787,Especialidad_3268
83663725,Especialidad_7587
22496791,Especialidad_5600
82937027,Especialidad_7292
12249812,Especialidad_6356
95903505,Especialidad_4023
10532724,Especialidad_3935
18230080,Especialidad_5607
75631236,Especialidad_91
45444714,Especialidad_2397
37793125,Especialidad_305
61442426,Especialidad_5280
79210458,Especialidad_9917
39099504,Especialidad_8603
89630857,Especialidad_9534
57703931,Especialidad_3139
85054788,Especialidad_2588
36047191,Especialidad_9529
82466286,Especialidad_8166
60925954,Especialidad_4905
38391407,Especialidad_4409
86248412,Especialidad_4406
56327160,Especialidad_2935
49654815,Especialidad_1477
25541127,Especialidad_6278
58871827,Especialidad_457
97379723,Especialidad_6475
28112573,Especialidad_5471
10467139,Especialidad_9363
60693676,Especialidad_1658
36763886,Especialidad_7238
67196187,Especialidad_1838
28520720,Especialidad_3885
27403534,Especialidad_7468
22359807,Especialidad_4756
39949125,Especialidad_5387
33281948,Especialidad_3982
41329700,Especialidad_1800
70324425,Especialidad_678
53398031,Especialidad_4017
55518351,Especialidad_2193
73842878,Especialidad_5775
16257102,Especialidad_8900
66387309,Especialidad_5250
53435828,Especialidad_9378
24842864,Especialidad_7655
10769581,Especialidad_5125
89622528,Especialidad_7650
19960626,Especialidad_1182
19758281,Especialidad_98
53807617,Especialidad_1381
82391217,Especialidad_4860
24741889,Especialidad_9601
36172821,Especialidad_2114
83392179,Especialidad_7790
91117401,Especialidad_8560
88982988,Especialidad_4079
86321677,Especialidad_8421
76366784,Especialidad_3658
61692652,Especialidad_2207
72520507,Especialidad_2617
94860862,Especialidad_4960
52508490,Especialidad_2827
75339091,Especialidad_458
72761629,Especialidad_3492
42506587,Especialidad_8244
53635209,Especialidad_6799
26504559,Especialidad_8908
39994985,Especialidad_527
13655698,Especialidad_8276
41864662,Especialidad_2680
71478118,Especialidad_3760
47959910,Especialidad_5976
48722980,Especialidad_6378
28038028,Especialidad_1322
18954771,Especialidad_9249
80044670,Especialidad_9322
92870171,Especialidad_2960
85807716,Especialidad_1513
70887072,Especialidad_6364
50085877,Especialidad_5264
92246011,Especialidad_5737
63563537,Especialidad_3343
47699448,Especialidad_9621
77804309,Especialidad_9155
82669971,Especialidad_792
11328820,Especialidad_6778
95504190,Especialidad_5622
19426472,Especialidad_201
63760768,Especialidad_5681
75045542,Especialidad_336
41729675,Especialidad_2580
20953668,Especialidad_1411
87846654,Especialidad_4413
23359036,Especialidad_7079
85811678,Especialidad_4203
38270215,Especialidad_1251
51582670,Especialidad_2116
81483517,Especialidad_1819
41061716,Especialidad_609
44223269,Especialidad_1925
92909556,Especialidad_8
98656027,Especialidad_9428
32086589,Especialidad_5827
72077602,Especialidad_9392
10980932,Especialidad_462
80965345,Especialidad_3286
41089689,Especialidad_3982
99929369,Especialidad_5351
94355314,Especialidad_2115
79160329,Especialidad_8146
18578384,Especialidad_2916
82613816,Especialidad_4607
26165106,Especialidad_7270
51534355,Especialidad_2603
37986241,Especialidad_523
28666220,Especialidad_1707
32480142,Especialidad_4395
44006322,Especialidad_627
12636001,Especialidad_9195
50689452,Especialidad_2674
14361768,Especialidad_5247
98666624,Especialidad_2314
19369705,Especialidad_7698
96732154,Especialidad_3091
95323469,Especialidad_8614
47086071,Especialidad_3233
10148853,Especialidad_7216
83130126,Especialidad_7778
78353153,Especialidad_9007
95661403,Especialidad_4538
81507639,Especialidad_5318
44978808,Especialidad_3326
67044704,Especialidad_3806
71443218,Especialidad_7314
76535538,Especialidad_1334
39636328,Especialidad_6358
58853810,Especialidad_7381
81334016,Especialidad_740
23969747,Especialidad_4713
59344589,Especialidad_5986
86515640,Especialidad_2275
76460895,Especialidad_2872
14400155,Especialidad_9834
17361879,Especialidad_2693
16777579,Especialidad_8018
56121741,Especialidad_2547
46639772,Especialidad_3726
67263732,Especialidad_840
44894480,Especialidad_1858
96804825,Especialidad_1338
81516224,Especialidad_8761
17394858,Especialidad_7040
60631977,Especialidad_6889
60255428,Especialidad_9204
74852243,Especialidad_3386
81317096,Especialidad_143
13203910,Especialidad_7403
61479147,Especialidad_6565
11922780,Especialidad_9908
82095721,Especialidad_1290
89792375,Especialidad_5973
61151915,Especialidad_3471
14563271,Especialidad_2392
83580995,Especialidad_1885
52075753,Especialidad_6929
59150412,Especialidad_144
53776120,Especialidad_3562
29374055,Especialidad_7277
54835770,Especialidad_5071
13632087,Especialidad_7643
21036874,Especialidad_2228
53291429,Especialidad_7708
45660429,Especialidad_3177
64939512,Especialidad_3110
72513436,Especialidad_281
56558443,Especialidad_4162
10799672,Especialidad_4763
48706554,Especialidad_7494
80044023,Especialidad_6659
88015891,Especialidad_6583
16404497,Especialidad_2546
15418955,Especialidad_4751
62596130,Especialidad_6711
54518781,Especialidad_7929
95620919,Especialidad_3356
41995726,Especialidad_5391
14713930,Especialidad_978
31982567,Especialidad_5587
52756364,Especialidad_4562
46886585,Especialidad_9508
34681370,Especialidad_8781
25292970,Especialidad_2103
33478737,Especialidad_6957
60910804,Especialidad_8266
80782793,Especialidad_4097
45818930,Especialidad_9182
88857338,Especialidad_9130
51828762,Especialidad_1967
48052456,Especialidad_8505
57953057,Especialidad_283
42943564,Especialidad_3750
55128468,Especialidad_4921
16254222,Especialidad_5161
61317271,Especialidad_6896
71066359,Especialidad_2078
21532446,Especialidad_6575
81871733,Especialidad_6455
59018455,Especialidad_1039
52769717,Especialidad_1206
23338415,Especialidad_3325
37560499,Especialidad_7988
38162550,Especialidad_3681
66536099,Especialidad_8447
34744940,Especialidad_3733
94773356,Especialidad_2384
66366964,Especialidad_2402
23146466,Especialidad_8387
22740736,Especialidad_2748
77870640,Especialidad_581
30859051,Especialidad_4954
60909565,Especialidad_8736
79543030,Especialidad_8951
55506686,Especialidad_6298
83384256,Especialidad_7180
59918073,Especialidad_8648
60771139,Especialidad_9855
63999928,Especialidad_921
22175102,Especialidad_9304
62513435,Especialidad_3939
74884719,Especialidad_464
53033395,Especialidad_203
46337866,Especialidad_7179
62735115,Especialidad_2388
11302227,Especialidad_8768
41033313,Especialidad_8455
54416082,Especialidad_958
90101330,Especialidad_5019
14546529,Especialidad_6658
75395367,Especialidad_1790
58789331,Especialidad_7701
80308155,Especialidad_2308
15366005,Especialidad_5605
15381258,Especialidad_1930
42878550,Especialidad_6028
99279958,Especialidad_4699
33064519,Especialidad_4671
34890934,Especialidad_5360
37146725,Especialidad_4258
84401705,Especialidad_8909
54312290,Especialidad_3438
72078512,Especialidad_5272
89144068,Especialidad_7104
30998570,Especialidad_3169
13823348,Especialidad_4116
49978877,Especialidad_1238
70403107,Especialidad_6961
43388647,Especialidad_1113
58249939,Especialidad_2797
44966490,Especialidad_2631
84343535,Especialidad_7317
49594352,Especialidad_6116
97825536,Especialidad_4485
89665887,Especialidad_3415
51670918,Especialidad_3206
60360831,Especialidad_8322
17105281,Especialidad_9213
24961091,Especialidad_6896
84004814,Especialidad_3654
24121247,Especialidad_7033
99853348,Especialidad_3954
51610770,Especialidad_8974
45512092,Especialidad_3102
27044586,Especialidad_5234
43190559,Especialidad_7772
21229037,Especialidad_6052
91382914,Especialidad_9457
41257920,Especialidad_1234
88970398,Especialidad_1487
78508364,Especialidad_815
49325335,Especialidad_8517
96004473,Especialidad_3204
11262037,Especialidad_9791
67602978,Especialidad_6246
39468599,Especialidad_1003
56398147,Especialidad_7997
76985417,Especialidad_4667
59183012,Especialidad_6210
70888978,Especialidad_8127
84669013,Especialidad_4660
77944645,Especialidad_3513
54419881,Especialidad_1193
38541787,Especialidad_3336
36489890,Especialidad_6759
92714585,Especialidad_7816
74674914,Especialidad_8787
45853824,Especialidad_6963
98377685,Especialidad_7248
75295588,Especialidad_4758
49249314,Especialidad_3510
20070181,Especialidad_2769
12432050,Especialidad_9285
93045269,Especialidad_3857
27449440,Especialidad_2322
44685043,Especialidad_5259
31970169,Especialidad_7865
11305699,Especialidad_8552
18630250,Especialidad_8348
98194278,Especialidad_6652
17851240,Especialidad_53
42939961,Especialidad_5706
29513166,Especialidad_8216
94014867,Especialidad_4314
94298521,Especialidad_3676
33857897,Especialidad_4611
67381771,Especialidad_6809
99925325,Especialidad_222
40209777,Especialidad_9178
89258656,Especialidad_5831
20691489,Especialidad_6581
15198202,Especialidad_5207
14145384,Especialidad_8080
91691676,Especialidad_7505
91137572,Especialidad_2264
44691942,Especialidad_9310
59735487,Especialidad_3019
26253965,Especialidad_9125
77308408,Especialidad_3922
46617293,Especialidad_1941
82374331,Especialidad_9615
34174804,Especialidad_4814
53998320,Especialidad_2697
92794015,Especialidad_2788
44844131,Especialidad_8861
32676083,Especialidad_9162
17629554,Especialidad_4774
88929532,Especialidad_140
74261417,Especialidad_4267
82045202,Especialidad_1964
42955034,Especialidad_4578
41974344,Especialidad_2794
33899825,Especialidad_9811
28585724,Especialidad_4757
14244974,Especialidad_8249
65106192,Especialidad_9008
86218114,Especialidad_8712
14952465,Especialidad_1254
55199385,Especialidad_7241
60605883,Especialidad_8850
72511575,Especialidad_1814
29297079,Especialidad_585
91372357,Especialidad_4672
85473008,Especialidad_7728
12060070,Especialidad_7068
29623799,Especialidad_4167
48440305,Especialidad_7915
34860280,Especialidad_7295
64076764,Especialidad_9888
98868691,Especialidad_2455
80231463,Especialidad_1722
29999265,Especialidad_2180
92870623,Especialidad_3967
13488914,Especialidad_8365
26020626,Especialidad_5085
96719411,Especialidad_6904
23849002,Especialidad_6850
44202330,Especialidad_9817
69286932,Especialidad_7529
33525645,Especialidad_4517
43855751,Especialidad_8932
39227129,Especialidad_6769
79267791,Especialidad_3464
52080818,Especialidad_6028
32504507,Especialidad_842
28406668,Especialidad_1894
97810075,Especialidad_3339
75129806,Especialidad_4465
11200841,Especialidad_5804
27032229,Especialidad_7856
74893439,Especialidad_1648
80663626,Especialidad_1178
37812544,Especialidad_4469
87931808,Especialidad_3724
65274845,Especialidad_8931
93165860,Especialidad_180
16249472,Especialidad_4542
65398064,Especialidad_5261
97560281,Especialidad_4460
38672261,Especialidad_9061
79437869,Especialidad_9323
15277677,Especialidad_3037
79233874,Especialidad_6833
87772761,Especialidad_8624
67860918,Especialidad_4402
97585301,Especialidad_7629
39879610,Especialidad_2292
28606595,Especialidad_4613
32496115,Especialidad_7837
50615342,Especialidad_709
11159866,Especialidad_5041
41585023,Especialidad_1602
25144624,Especialidad_2309
81085681,Especialidad_1046
20159310,Especialidad_3668
60665807,Especialidad_8206
38626383,Especialidad_2589
13857512,Especialidad_4947
79704064,Especialidad_9224
99664170,Especialidad_5150
25100956,Especialidad_7742
86415241,Especialidad_5751
77694998,Especialidad_5464
31424592,Especialidad_9585
13952544,Especialidad_8541
40248567,Especialidad_6772
19538743,Especialidad_753
29120653,Especialidad_4071
22505046,Especialidad_317
69509819,Especialidad_6318
53235453,Especialidad_1821
83207537,Especialidad_5750
86116468,Especialidad_679
53319945,Especialidad_687
78521286,Especialidad_2023
58806439,Especialidad_5968
30065280,Especialidad_89
45856460,Especialidad_3542
56160475,Especialidad_2953
76832765,Especialidad_716
10181585,Especialidad_8757
71016949,Especialidad_1930
31581322,Especialidad_5833
70977629,Especialidad_4832
35642743,Especialidad_4134
78438236,Especialidad_7672
95323417,Especialidad_6033
69261591,Especialidad_2022
40214296,Especialidad_3135
62424216,Especialidad_1409
43466774,Especialidad_3299
97848760,Especialidad_8685
22630961,Especialidad_2481
81004629,Especialidad_3395
77751390,Especialidad_2348
63455992,Especialidad_7560
12919645,Especialidad_6964
11795602,Especialidad_4
24748296,Especialidad_1233
96694651,Especialidad_9080
31827190,Especialidad_4806
52055492,Especialidad_831
75620621,Especialidad_5792
56041276,Especialidad_7236
67522973,Especialidad_4281
28359449,Especialidad_2291
20695375,Especialidad_7321
58684684,Especialidad_9086
12983537,Especialidad_1900
12527138,Especialidad_7107
65034846,Especialidad_4957
93922788,Especialidad_3430
75073344,Especialidad_4246
45022211,Especialidad_2811
75248787,Especialidad_6587
16895806,Especialidad_7056
33588054,Especialidad_3523
17609147,Especialidad_6428
77489117,Especialidad_6781
48326326,Especialidad_2276
36246967,Especialidad_8277
54309635,Especialidad_4147
35847930,Especialidad_2800
20493539,Especialidad_1811
28726477,Especialidad_8255
93039551,Especialidad_458
53477812,Especialidad_9448
45565944,Especialidad_7290
14844938,Especialidad_1192
28109238,Especialidad_9420
25831048,Especialidad_5974
30886999,Especialidad_1463
11465107,Especialidad_5905
24928850,Especialidad_9274
70896097,Especialidad_4141
84981544,Especialidad_1605
35893984,Especialidad_719
96040758,Especialidad_5219
90798736,Especialidad_7303
47947455,Especialidad_1335
71134166,Especialidad_3253
71900235,Especialidad_7158
67216618,Especialidad_8124
55918735,Especialidad_144
42745921,Especialidad_7336
56992703,Especialidad_6077
67805253,Especialidad_8026
27763727,Especialidad_6959
13213526,Especialidad_2529
58276035,Especialidad_5422
90281669,Especialidad_7813
76877813,Especialidad_5296
72148494,Especialidad_3147
25091675,Especialidad_3804
86360278,Especialidad_453
88885929,Especialidad_7236
61674538,Especialidad_7183
89335309,Especialidad_269
73073661,Especialidad_412
92056011,Especialidad_32
12645717,Especialidad_577
79356781,Especialidad_9274
78425177,Especialidad_4153
47408951,Especialidad_8939
42657379,Especialidad_5423
57220995,Especialidad_2014
22803048,Especialidad_8772
33124993,Especialidad_2945
48719983,Especialidad_7778
67224750,Especialidad_3397
36765001,Especialidad_1164
24798133,Especialidad_6287
36329537,Especialidad_5238
44563326,Especialidad_9640
39924966,Especialidad_2573
10905636,Especialidad_1247
63004292,Especialidad_9400
12899025,Especialidad_1014
61314809,Especialidad_3216
27418285,Especialidad_6448
46883909,Especialidad_6624
26823362,Especialidad_5154
89623681,Especialidad_8367
93965921,Especialidad_1417
80504254,Especialidad_8744
33728025,Especialidad_3439
97183245,Especialidad_1698
60637170,Especialidad_5094
96933274,Especialidad_1882
90594127,Especialidad_9225
44864456,Especialidad_313
52436789,Especialidad_2174
88890866,Especialidad_419
51226724,Especialidad_4791
25795661,Especialidad_8803
67920454,Especialidad_2324
56716411,Especialidad_7455
41893050,Especialidad_9579
13866075,Especialidad_1086
74314402,Especialidad_4747
32261767,Especialidad_3562
65005944,Especialidad_6916
93854319,Especialidad_2541
70110168,Especialidad_2738
61377517,Especialidad_7587
53640973,Especialidad_7236
99187934,Especialidad_3050
15196666,Especialidad_9930
43145114,Especialidad_9128
95832108,Especialidad_6621
26925488,Especialidad_6523
59826783,Especialidad_7981
50782256,Especialidad_4399
77522753,Especialidad_7665
47292806,Especialidad_4567
95611834,Especialidad_8995
86439060,Especialidad_3115
23665003,Especialidad_1032
19725632,Especialidad_6713
74588136,Especialidad_3371
36605126,Especialidad_7256
42140251,Especialidad_4653
37515079,Especialidad_546
66990720,Especialidad_8015
89331969,Especialidad_8257
56335199,Especialidad_6099
99694184,Especialidad_2636
72552172,Especialidad_7714
94550732,Especialidad_5635
25691502,Especialidad_5202
32764717,Especialidad_8936
27041020,Especialidad_8211
65786133,Especialidad_1526
99731878,Especialidad_5959
81024217,Especialidad_9862
53638408,Especialidad_7870
27198492,Especialidad_2058
40517634,Especialidad_7641
25893517,Especialidad_5039
88400932,Especialidad_8408
88393007,Especialidad_9268
44780022,Especialidad_9149
71700916,Especialidad_4209
14336840,Especialidad_8498
65472102,Especialidad_4591
40685730,Especialidad_3264
44790908,Especialidad_9574
25647864,Especialidad_437
84538647,Especialidad_7246
21673066,Especialidad_4565
98842232,Especialidad_2819
36320916,Especialidad_6045
21138718,Especialidad_9089
78500112,Especialidad_5554
64290357,Especialidad_3784
25670149,Especialidad_3480
82242588,Especialidad_4047
17537795,Especialidad_3000
58296480,Especialidad_9564
41854371,Especialidad_4166
21597706,Especialidad_746
19268037,Especialidad_9757
70140592,Especialidad_2052
59443429,Especialidad_6238
73767023,Especialidad_9221
41844268,Especialidad_2801
73298271,Especialidad_2128
93752076,Especialidad_9279
91907190,Especialidad_6187
85395605,Especialidad_6216
52972363,Especialidad_5226
82944857,Especialidad_2658
25609650,Especialidad_6903
79018289,Especialidad_7397
72652779,Especialidad_612
65992388,Especialidad_9191
55934176,Especialidad_3257
16960693,Especialidad_2501
97387047,Especialidad_2741
96258417,Especialidad_7563
22780242,Especialidad_9673
37683576,Especialidad_1619
22728714,Especialidad_3276
28116655,Especialidad_2372
68314299,Especialidad_7428
34973248,Especialidad_7851
25486927,Especialidad_973
32348523,Especialidad_8795
76363500,Especialidad_4846
76397497,Especialidad_4343
45377381,Especialidad_1768
89993638,Especialidad_8369
78811335,Especialidad_1386
15553214,Especialidad_7931
41950703,Especialidad_428
74688818,Especialidad_7203
36178273,Especialidad_270
26095991,Especialidad_9151
62797211,Especialidad_791
75838320,Especialidad_7724
22629780,Especialidad_1278
49639179,Especialidad_5451
23070826,Especialidad_7035
41886804,Especialidad_8570
13645796,Especialidad_3749
33776349,Especialidad_1938
96903969,Especialidad_3626
91736421,Especialidad_3527
96092046,Especialidad_9402
68461780,Especialidad_3318
69708611,Especialidad_6026
89201454,Especialidad_2187
96460016,Especialidad_4036
81903599,Especialidad_1196
42528112,Especialidad_2171
82362232,Especialidad_8688
47829812,Especialidad_4133
73001441,Especialidad_7198
38754822,Especialidad_6248
94891169,Especialidad_5792
67584942,Especialidad_9006
71161986,Especialidad_6179
68868386,Especialidad_703
51412187,Especialidad_458
27796122,Especialidad_9004
54868229,Especialidad_9134
58538928,Especialidad_9887
44485436,Especialidad_9223
27757755,Especialidad_668
74545214,Especialidad_7013
80895922,Especialidad_4751
64007790,Especialidad_1969
74439171,Especialidad_9852
68059624,Especialidad_3754
64007636,Especialidad_7712
47372875,Especialidad_8163
33131759,Especialidad_3511
76375626,Especialidad_1275
48672959,Especialidad_2064
49079821,Especialidad_2254
51022789,Especialidad_7989
98446932,Especialidad_4089
33367675,Especialidad_455
67526617,Especialidad_4809
89060431,Especialidad_7769
85506998,Especialidad_4950
70525729,Especialidad_7575
33385634,Especialidad_3306
43038595,Especialidad_4609
38757187,Especialidad_2136
20283528,Especialidad_2775
39220179,Especialidad_3117
53783799,Especialidad_1864
44162479,Especialidad_757
16833979,Especialidad_6401
79300117,Especialidad_2615
42539646,Especialidad_3438
27097230,Especialidad_869
23245908,Especialidad_3648
10092708,Especialidad_7398
86464894,Especialidad_7941
36632012,Especialidad_8932
41032546,Especialidad_7605
90112795,Especialidad_4330
82934723,Especialidad_7025
64218713,Especialidad_7359
98012963,Especialidad_154
67148775,Especialidad_4978
27631207,Especialidad_2968
75153720,Especialidad_6704
20967997,Especialidad_6234
43092803,Especialidad_2771
95668553,Especialidad_4660
53909720,Especialidad_8953
18664762,Especialidad_2396
95385757,Especialidad_7068
32666959,Especialidad_2712
72677647,Especialidad_6787
39705186,Especialidad_4676
19377310,Especialidad_3237
95115687,Especialidad_1887
43392355,Especialidad_3435
21719428,Especialidad_1058
23524928,Especialidad_3422
21044011,Especialidad_3235
75912403,Especialidad_7300
52060626,Especialidad_3180
75200429,Especialidad_2061
86495250,Especialidad_1166
97793918,Especialidad_5768
49921284,Especialidad_9729
78031259,Especialidad_8351
18771316,Especialidad_8440
25421670,Especialidad_833
49909709,Especialidad_9557
33664828,Especialidad_3998
10984273,Especialidad_8212
42901834,Especialidad_1191
59385948,Especialidad_8913
49602125,Especialidad_5580
11425565,Especialidad_3438
83945973,Especialidad_8712
31739497,Especialidad_3052
11850962,Especialidad_8142
71424260,Especialidad_1997
53509986,Especialidad_6256
51051016,Especialidad_4313
42510935,Especialidad_3329
47419750,Especialidad_9894
92906056,Especialidad_6383
80190672,Especialidad_8594
92582138,Especialidad_1776
24061954,Especialidad_9702
61680719,Especialidad_2115
11801676,Especialidad_8252
82314668,Especialidad_8639
96850910,Especialidad_8779
39045411,Especialidad_9925
53292295,Especialidad_8016
46121021,Especialidad_2669
32210155,Especialidad_7353
45733410,Especialidad_9319
41968909,Especialidad_188
86169752,Especialidad_9644
40630998,Especialidad_5578
14729998,Especialidad_865
72586920,Especialidad_5356
25614152,Especialidad_6350
93363570,Especialidad_1752
56585309,Especialidad_4891
95023462,Especialidad_6101
41954869,Especialidad_2251
76265839,Especialidad_7591
13732186,Especialidad_7503
84583832,Especialidad_9441
96824004,Especialidad_3210
50168638,Especialidad_2068
17712676,Especialidad_7855
20579033,Especialidad_1912
16524846,Especialidad_8323
38422351,Especialidad_9174
14572686,Especialidad_6623
62682423,Especialidad_4753
99274832,Especialidad_9859
81992131,Especialidad_8873
14489784,Especialidad_5517
69331874,Especialidad_2849
43052458,Especialidad_611
42755590,Especialidad_4721
93234815,Especialidad_835
52131685,Especialidad_9905
73828874,Especialidad_2550
26125060,Especialidad_5406
22753259,Especialidad_9222
35166879,Especialidad_8890
40447947,Especialidad_1851
50159606,Especialidad_6984
72884508,Especialidad_6769
44235066,Especialidad_6751
20315887,Especialidad_2234
68409739,Especialidad_8283
14075347,Especialidad_1978
13609873,Especialidad_1803
57396196,Especialidad_6459
14602437,Especialidad_3900
71448244,Especialidad_9607
86969585,Especialidad_9614
76973920,Especialidad_6798
17192977,Especialidad_5484
58632515,Especialidad_2604
67681406,Especialidad_6482
87696790,Especialidad_1373
98162351,Especialidad_858
42236749,Especialidad_6451
41037735,Especialidad_2476
52585355,Especialidad_4981
92078651,Especialidad_9799
25889454,Especialidad_7988
54035825,Especialidad_7451
23174484,Especialidad_5465
90195188,Especialidad_8269
89372890,Especialidad_7887
10588311,Especialidad_8991
44896628,Especialidad_4985
75285030,Especialidad_9332
72348627,Especialidad_9051
38890030,Especialidad_2204
77531171,Especialidad_6937
21271712,Especialidad_3436
50342315,Especialidad_9697
76724048,Especialidad_4920
72332482,Especialidad_3621
97324458,Especialidad_6213
84187686,Especialidad_2087
92624966,Especialidad_8281
27972381,Especialidad_7127
75559030,Especialidad_7082
25398270,Especialidad_2425
92587753,Especialidad_8271
39032445,Especialidad_4911
87651084,Especialidad_2727
50876347,Especialidad_7898
58786970,Especialidad_4702
82120662,Especialidad_4617
66474460,Especialidad_2995
12810891,Especialidad_7948
15514218,Especialidad_1595
37608839,Especialidad_3927
50338065,Especialidad_9041
12474213,Especialidad_2477
78406229,Especialidad_9853
12445161,Especialidad_586
40711435,Especialidad_1036
46725730,Especialidad_9711
94104135,Especialidad_8651
67787627,Especialidad_6518
90528705,Especialidad_7659
84083887,Especialidad_7468
61515862,Especialidad_9696
51015017,Especialidad_5422
94153739,Especialidad_3147
30520547,Especialidad_2086
29440017,Especialidad_4473
92613957,Especialidad_2322
96743706,Especialidad_7650
44611199,Especialidad_4436
55517593,Especialidad_299
66907889,Especialidad_1131
32527178,Especialidad_1846
27861919,Especialidad_9585
97931560,Especialidad_1428
39570854,Especialidad_8567
94650174,Especialidad_3566
31797395,Especialidad_3276
56454273,Especialidad_1851
92679628,Especialidad_6497
42476014,Especialidad_8851
95843807,Especialidad_1697
63682560,Especialidad_8015
68916506,Especialidad_4255
64081585,Especialidad_7486
86341426,Especialidad_9130
62334665,Especialidad_2745
47562106,Especialidad_6395
39971329,Especialidad_2390
10874649,Especialidad_4804
35550331,Especialidad_2181
65864688,Especialidad_6942
37740794,Especialidad_1641
61600864,Especialidad_9782
50274077,Especialidad_379
80764075,Especialidad_2136
54122942,Especialidad_4398
72361732,Especialidad_1362
35694098,Especialidad_3199
87504560,Especialidad_1936
41245784,Especialidad_5017
55351822,Especialidad_8454
96312520,Especialidad_1673
10683906,Especialidad_7780
20741051,Especialidad_3035
94053452,Especialidad_3127
20748528,Especialidad_9080
99681251,Especialidad_4628
79498053,Especialidad_3318
43396904,Especialidad_5835
39584656,Especialidad_7553
75046908,Especialidad_7040
17262173,Especialidad_9830
53474976,Especialidad_9246
64392852,Especialidad_4156
68307522,Especialidad_9294
48425886,Especialidad_1178
29425368,Especialidad_523
66530311,Especialidad_2870
92769065,Especialidad_3392
67489846,Especialidad_9215
36847826,Especialidad_9634
31427159,Especialidad_8527
49926963,Especialidad_2459
90832822,Especialidad_787
60345468,Especialidad_3840
29930894,Especialidad_498
35200777,Especialidad_3902
69483429,Especialidad_2760
41180159,Especialidad_1749
36571949,Especialidad_2569
77893081,Especialidad_8011
36129224,Especialidad_1181
25057307,Especialidad_8095
77093199,Especialidad_1728
13308140,Especialidad_7825
15350657,Especialidad_3244
14161972,Especialidad_6895
32627655,Especialidad_662
91454619,Especialidad_189
86973935,Especialidad_6415
33655156,Especialidad_5963
46621741,Especialidad_8286
13620016,Especialidad_6022
17524233,Especialidad_9131
97667330,Especialidad_8296
18282010,Especialidad_8624
47351358,Especialidad_3810
69981509,Especialidad_23
31668203,Especialidad_653
94052945,Especialidad_5150
34107011,Especialidad_1761
14690728,Especialidad_5703
61651122,Especialidad_4800
69332938,Especialidad_9330
68629915,Especialidad_8968
87201094,Especialidad_8884
24703469,Especialidad_6577
45383576,Especialidad_673
83929068,Especialidad_785
11174902,Especialidad_8749
71925820,Especialidad_7344
59607090,Especialidad_8533
45165893,Especialidad_7718
87557226,Especialidad_1829
83715497,Especialidad_3166
75457770,Especialidad_6601
96675735,Especialidad_9732
87405229,Especialidad_396
93752012,Especialidad_7585
59864893,Especialidad_6162
86374192,Especialidad_9155
40519246,Especialidad_1982
95543639,Especialidad_4557
93223091,Especialidad_3252
27549260,Especialidad_8554
25167297,Especialidad_606
73152908,Especialidad_4382
64450978,Especialidad_6046
23799935,Especialidad_3707
20034596,Especialidad_8218
80836480,Especialidad_2834
60134446,Especialidad_9504
35195612,Especialidad_5630
33899695,Especialidad_2924
10706719,Especialidad_7586
79589629,Especialidad_8788
77020110,Especialidad_5009
44813461,Especialidad_8265
25818911,Especialidad_3926
84541346,Especialidad_6681
64340337,Especialidad_5084
97299194,Especialidad_1274
21617704,Especialidad_4652
44064409,Especialidad_2504
94554832,Especialidad_3696
22711218,Especialidad_3469
15086327,Especialidad_1718
65077956,Especialidad_6504
59260850,Especialidad_6219
73830435,Especialidad_2949
18451443,Especialidad_8097
44837408,Especialidad_2888
81641732,Especialidad_8658
44185479,Especialidad_9393
53588499,Especialidad_982
98512904,Especialidad_8135
65424985,Especialidad_9290
87456235,Especialidad_9408
96532854,Especialidad_6803
44425758,Especialidad_2295
58239588,Especialidad_139
47538899,Especialidad_90
25282857,Especialidad_7566
68396571,Especialidad_8683
70951749,Especialidad_7874
21683861,Especialidad_3178
31609580,Especialidad_6955
48174659,Especialidad_184
28043572,Especialidad_259
91783004,Especialidad_4457
37368273,Especialidad_7719
88844052,Especialidad_3018
24323605,Especialidad_3292
33923269,Especialidad_603
47363104,Especialidad_1540
96454388,Especialidad_5747
